Model,Label,Learning Rate,N Critic,Clip Value,Gradient Penalty,Kullback-Leibler Divergence,Inception Score
WCGAN-GP,wpen-uji,5e-05,4.0,,15.0,0.018681159955086738,429.76401379009565
WCGAN-GP,lt1iot,5e-05,4.0,,15.0,0.019652852056948004,422.60779562827327
WCGAN-GP,cuatroochenta,5e-05,4.0,,15.0,0.007207032205155893,371.19501712228003
WCGAN-GP,UJI,5e-05,4.0,,15.0,0.0002710771499417567,298.466573267606
WCGAN-GP,GEOTECWIFI03,5e-05,5.0,,10.0,0.0009814803414264933,439.97574997262257
WCGAN-GP,480Invitados,5e-05,5.0,,10.0,0.005247038427203834,308.03164082156604
WCGAN-GP,eduroam,5e-05,5.0,,10.0,9.221582477981528e-05,291.7541236475034
WCGAN-GP,wpen-uji,5e-05,5.0,,10.0,0.007998252194428747,369.7472299629909
WCGAN-GP,lt1iot,5e-05,5.0,,10.0,0.01619015935754258,377.0199839332596
WCGAN-GP,cuatroochenta,5e-05,5.0,,10.0,0.00942001331436624,298.84769519267013
WCGAN-GP,UJI,5e-05,5.0,,10.0,8.263150090089455e-05,301.6292378322438
WCGAN-GP,GEOTECWIFI03,5e-05,5.0,,15.0,0.0015158555966057977,497.56226707275783
WCGAN-GP,480Invitados,5e-05,5.0,,15.0,0.005669419070066328,328.6592672344321
WCGAN-GP,eduroam,5e-05,5.0,,15.0,8.889544508023511e-05,292.24847863804456
WCGAN-GP,wpen-uji,5e-05,5.0,,15.0,0.014186529766343554,439.5229034423327
WCGAN-GP,lt1iot,5e-05,5.0,,15.0,0.0126368325979457,394.1149586283508
WCGAN-GP,cuatroochenta,5e-05,5.0,,15.0,0.007456547510185707,343.5327816069533
WCGAN-GP,UJI,5e-05,5.0,,15.0,0.00018253837187627141,304.4167938409006
WCGAN-GP,GEOTECWIFI03,0.0001,1.0,,5.0,0.013614142254650626,549.0995494208742
WCGAN-GP,480Invitados,0.0001,1.0,,5.0,0.03272057864936187,362.811896948136
WCGAN-GP,eduroam,0.0001,1.0,,5.0,0.00047667756520685333,350.4875988380126
WCGAN-GP,wpen-uji,0.0001,1.0,,5.0,0.04188763266155999,340.38079463981956
WCGAN-GP,lt1iot,0.0001,1.0,,5.0,0.055097463672098224,371.16746293893755
WCGAN-GP,cuatroochenta,0.0001,1.0,,5.0,0.027444506210331416,366.67444243374337
WCGAN-GP,UJI,0.0001,1.0,,5.0,0.0025783094419901936,342.79908459457033
WCGAN-GP,GEOTECWIFI03,0.0001,1.0,,10.0,0.055627629576500665,617.5880796814673
WCGAN-GP,480Invitados,0.0001,1.0,,10.0,0.04988097309815749,335.71329951683236
WCGAN-GP,eduroam,0.0001,1.0,,10.0,0.0015247128852408816,375.82430577401544
WCGAN-GP,wpen-uji,0.0001,1.0,,10.0,0.035293349957060266,400.30651813809425
WCGAN-GP,lt1iot,0.0001,1.0,,10.0,0.12227819010789774,377.8051487234765
WCGAN-GP,cuatroochenta,0.0001,1.0,,10.0,0.06485959426294398,356.22747166257636
WCGAN-GP,UJI,0.0001,1.0,,10.0,0.00222482193156626,476.9940219906787
WCGAN-GP,GEOTECWIFI03,0.0001,1.0,,15.0,0.0023341666409697932,469.44555838371116
WCGAN-GP,480Invitados,0.0001,1.0,,15.0,0.011456842797683718,312.8612811295467
WCGAN-GP,eduroam,0.0001,1.0,,15.0,0.000252386265014724,219.2707107062445
WCGAN-GP,wpen-uji,0.0001,1.0,,15.0,0.03929896448111421,344.33646214011657
WCGAN-GP,lt1iot,0.0001,1.0,,15.0,0.015009443050277948,332.60628758437963
WCGAN-GP,cuatroochenta,0.0001,1.0,,15.0,0.01106206724339236,306.7693442313746
WCGAN-GP,UJI,0.0001,1.0,,15.0,0.0003995850715682748,295.90973291211117
WCGAN-GP,GEOTECWIFI03,0.0001,2.0,,5.0,0.0019929176159043348,560.5020849834325
WCGAN-GP,480Invitados,0.0001,2.0,,5.0,0.009565219729848189,401.6410094214268
WCGAN-GP,eduroam,0.0001,2.0,,5.0,0.0006136825040398844,391.1445937084819
WCGAN-GP,wpen-uji,0.0001,2.0,,5.0,0.017678759294957453,434.95997472855987
WCGAN-GP,lt1iot,0.0001,2.0,,5.0,0.02130062279132383,428.4269790398498
WCGAN-GP,cuatroochenta,0.0001,2.0,,5.0,0.009029211410998087,420.66998913319674
WCGAN-GP,UJI,0.0001,2.0,,5.0,0.0005833101477499621,395.43745666387656
WCGAN-GP,GEOTECWIFI03,0.0001,2.0,,10.0,0.0014932429463528438,492.8498504138356
WCGAN-GP,480Invitados,0.0001,2.0,,10.0,0.010634150429578684,370.8481853696921
WCGAN-GP,eduroam,0.0001,2.0,,10.0,0.0003843089218992777,436.09080125712507
WCGAN-GP,wpen-uji,0.0001,2.0,,10.0,0.02464853229469574,433.1047957002264
WCGAN-GP,lt1iot,0.0001,2.0,,10.0,0.021507269832379057,410.43950060229463
WCGAN-GP,cuatroochenta,0.0001,2.0,,10.0,0.011733551881277003,382.9039290467436
WCGAN-GP,UJI,0.0001,2.0,,10.0,0.00025231623377292814,393.6967019779362
WCGAN-GP,GEOTECWIFI03,0.0001,2.0,,15.0,0.0027135591257921726,493.44771369141324
WCGAN-GP,480Invitados,0.0001,2.0,,15.0,0.01494176164593121,341.5143481220065
WCGAN-GP,eduroam,0.0001,2.0,,15.0,0.0002943900390049802,343.55257317383075
WCGAN-GP,wpen-uji,0.0001,2.0,,15.0,0.022087948436527744,450.9560327581877
WCGAN-GP,lt1iot,0.0001,2.0,,15.0,0.01695759037727803,391.8034514125698
WCGAN-GP,cuatroochenta,0.0001,2.0,,15.0,0.010713644217344775,322.3354492270387
WCGAN-GP,UJI,0.0001,2.0,,15.0,0.00022249664919255722,327.1523801919666
WCGAN-GP,GEOTECWIFI03,0.0001,3.0,,5.0,0.002955240350166345,447.5934609437504
WCGAN-GP,480Invitados,0.0001,3.0,,5.0,0.007843574307292836,327.85000415386276
WCGAN-GP,eduroam,0.0001,3.0,,5.0,0.00010181953270168957,275.97253452595083
WCGAN-GP,wpen-uji,0.0001,3.0,,5.0,0.014315744867120266,371.8937291121463
WCGAN-GP,lt1iot,0.0001,3.0,,5.0,0.019619081015990122,349.09947842564384
WCGAN-GP,cuatroochenta,0.0001,3.0,,5.0,0.010400083884165294,336.63360304218054
WCGAN-GP,UJI,0.0001,3.0,,5.0,0.00012835470594278753,303.752027954397
WCGAN-GP,GEOTECWIFI03,0.0001,3.0,,10.0,0.0028134188056337765,427.0755624197669
WCGAN-GP,480Invitados,0.0001,3.0,,10.0,0.004162401991204161,292.6384898546495
WCGAN-GP,eduroam,0.0001,3.0,,10.0,0.00010459374158687095,275.55882105064245
WCGAN-GP,wpen-uji,0.0001,3.0,,10.0,0.007334846573907325,342.70583101955503
WCGAN-GP,lt1iot,0.0001,3.0,,10.0,0.010180971309684353,341.5361393071478
WCGAN-GP,cuatroochenta,0.0001,3.0,,10.0,0.0056699532200996505,317.3614556500399
WCGAN-GP,UJI,0.0001,3.0,,10.0,0.00021604294406856177,292.1353005171285
WCGAN-GP,GEOTECWIFI03,0.0001,3.0,,15.0,0.0012287805278882059,447.49283036932195
WCGAN-GP,480Invitados,0.0001,3.0,,15.0,0.004919838066529025,334.017922092217
WCGAN-GP,eduroam,0.0001,3.0,,15.0,0.0001406786112135149,270.2035248325386
WCGAN-GP,wpen-uji,0.0001,3.0,,15.0,0.011744867298895536,406.60581522174397
WCGAN-GP,lt1iot,0.0001,3.0,,15.0,0.013316370442918229,380.5113953039054
WCGAN-GP,cuatroochenta,0.0001,3.0,,15.0,0.0059296537857415265,316.57209116006277
WCGAN-GP,UJI,0.0001,3.0,,15.0,0.0001656444428937867,305.90970340039996
WCGAN-GP,GEOTECWIFI03,0.0001,4.0,,5.0,0.0005569438712117857,447.666650446453
WCGAN-GP,480Invitados,0.0001,4.0,,5.0,0.003977290250778268,307.1868077055136
WCGAN-GP,eduroam,0.0001,4.0,,5.0,4.4207550351665925e-05,269.1142394880503
WCGAN-GP,wpen-uji,0.0001,4.0,,5.0,0.010361510508052566,371.08474268357753
WCGAN-GP,lt1iot,0.0001,4.0,,5.0,0.007814387112994552,359.137350046727
WCGAN-GP,cuatroochenta,0.0001,4.0,,5.0,0.005091209449847065,313.44960972938776
WCGAN-GP,UJI,0.0001,4.0,,5.0,0.0001039880259348896,261.4951066541959
WCGAN-GP,GEOTECWIFI03,0.0001,4.0,,10.0,0.0006599576605355977,410.61851183791543
WCGAN-GP,480Invitados,0.0001,4.0,,10.0,0.004733036091142536,309.8792686990927
WCGAN-GP,eduroam,0.0001,4.0,,10.0,0.0002126004909409427,224.12827214358117
WCGAN-GP,wpen-uji,0.0001,4.0,,10.0,0.007105537796285987,322.44950271316156
WCGAN-GP,lt1iot,0.0001,4.0,,10.0,0.009086867344836384,329.49444587568775
WCGAN-GP,cuatroochenta,0.0001,4.0,,10.0,0.005573881040241067,303.0336562847727
WCGAN-GP,UJI,0.0001,4.0,,10.0,0.00017593943300639936,258.55291647811174
WCGAN-GP,GEOTECWIFI03,0.0001,4.0,,15.0,0.0007146191790064374,404.0246772482306
WCGAN-GP,480Invitados,0.0001,4.0,,15.0,0.006447864873158649,303.0347163899919
WCGAN-GP,eduroam,0.0001,4.0,,15.0,0.00014403872913858738,267.8074534759304
WCGAN-GP,wpen-uji,0.0001,4.0,,15.0,0.006371670551403998,359.6278915875922
WCGAN-GP,lt1iot,0.0001,4.0,,15.0,0.009916602928563282,328.38122230751054
WCGAN-GP,cuatroochenta,0.0001,4.0,,15.0,0.006190390881418772,325.3526362700467
WCGAN-GP,UJI,0.0001,4.0,,15.0,8.462716910738509e-05,292.06428839976195
WCGAN-GP,GEOTECWIFI03,0.0001,5.0,,5.0,0.000893410869230565,384.27436363658387
WCGAN-GP,480Invitados,0.0001,5.0,,5.0,0.004750799957538816,303.1705133598296
WCGAN-GP,eduroam,0.0001,5.0,,5.0,6.342566050384783e-05,227.34143346580214
WCGAN-GP,wpen-uji,0.0001,5.0,,5.0,0.008373300964058018,329.91126546199337
WCGAN-GP,lt1iot,0.0001,5.0,,5.0,0.009836209791081267,306.2803127695063
WCGAN-GP,cuatroochenta,0.0001,5.0,,5.0,0.00802072503446375,307.362787907982
WCGAN-GP,UJI,0.0001,5.0,,5.0,0.00016399882800841557,245.834907682072
WCGAN-GP,GEOTECWIFI03,0.0001,5.0,,10.0,0.0010908026167044064,413.1009910731159
WCGAN-GP,480Invitados,0.0001,5.0,,10.0,0.006255703058643931,301.2720538796565
WCGAN-GP,eduroam,0.0001,5.0,,10.0,0.00013398918647993864,233.97558850930042
WCGAN-GP,wpen-uji,0.0001,5.0,,10.0,0.006438436401026075,346.03822952037876
WCGAN-GP,lt1iot,0.0001,5.0,,10.0,0.010866306793370464,325.5078776154885
WCGAN-GP,cuatroochenta,0.0001,5.0,,10.0,0.004162855302755564,310.49251737066186
WCGAN-GP,UJI,0.0001,5.0,,10.0,0.0001213383725290674,249.97291655345649
WCGAN-GP,GEOTECWIFI03,0.0001,5.0,,15.0,0.0016458020652832589,401.51292064657576
WCGAN-GP,480Invitados,0.0001,5.0,,15.0,0.006328634564068559,290.259522437177
WCGAN-GP,eduroam,0.0001,5.0,,15.0,0.00010926442770993645,228.19272769714684
WCGAN-GP,wpen-uji,0.0001,5.0,,15.0,0.005393685998058969,337.0718186989069
WCGAN-GP,lt1iot,0.0001,5.0,,15.0,0.010895331494671402,327.8993611625576
WCGAN-GP,cuatroochenta,0.0001,5.0,,15.0,0.0028714484173312255,309.5929980332511
WCGAN-GP,UJI,0.0001,5.0,,15.0,0.00019153319541334558,263.8366563069758
WCGAN-GP,GEOTECWIFI03,0.0005,1.0,,5.0,0.0015686505162015875,268.5932902691892
WCGAN-GP,480Invitados,0.0005,1.0,,5.0,0.008306542599060635,266.5110153983242
WCGAN-GP,eduroam,0.0005,1.0,,5.0,0.0004954360573516028,293.68257101958835
WCGAN-GP,wpen-uji,0.0005,1.0,,5.0,0.016910838158969863,261.08485617116906
WCGAN-GP,lt1iot,0.0005,1.0,,5.0,0.014618358879706254,236.9261793998807
WCGAN-GP,cuatroochenta,0.0005,1.0,,5.0,0.009558540206362992,284.5171285221462
WCGAN-GP,UJI,0.0005,1.0,,5.0,0.00034004195223540264,351.5771394923812
WCGAN-GP,GEOTECWIFI03,0.0005,1.0,,10.0,0.0009325996679039363,303.1763068748031
WCGAN-GP,480Invitados,0.0005,1.0,,10.0,0.007478359271389885,239.0026064751135
WCGAN-GP,eduroam,0.0005,1.0,,10.0,0.00020514641242069288,229.84319225645362
WCGAN-GP,wpen-uji,0.0005,1.0,,10.0,0.011861577981036365,209.4724674022375
WCGAN-GP,lt1iot,0.0005,1.0,,10.0,0.013883053040850411,208.47931796901128
WCGAN-GP,cuatroochenta,0.0005,1.0,,10.0,0.005810254145962098,252.9695342681406
WCGAN-GP,UJI,0.0005,1.0,,10.0,0.00043999844139302677,196.80580351089753
WCGAN-GP,GEOTECWIFI03,0.0005,1.0,,15.0,0.0010483254880180185,295.88232999666786
WCGAN-GP,480Invitados,0.0005,1.0,,15.0,0.009493434455202718,248.09561805994576
WCGAN-GP,eduroam,0.0005,1.0,,15.0,0.00041905795624528827,193.63480306416164
WCGAN-GP,wpen-uji,0.0005,1.0,,15.0,0.02133183179381709,234.2690117327062
WCGAN-GP,lt1iot,0.0005,1.0,,15.0,0.011825591160086116,263.78988740338195
WCGAN-GP,cuatroochenta,0.0005,1.0,,15.0,0.008840976851463067,246.65020402896198
WCGAN-GP,UJI,0.0005,1.0,,15.0,0.00019610658247617985,193.2698584723306
WCGAN-GP,GEOTECWIFI03,0.0005,2.0,,5.0,0.0018448509904547402,375.6770818197466
WCGAN-GP,480Invitados,0.0005,2.0,,5.0,0.008277991193435833,251.21218448452373
WCGAN-GP,eduroam,0.0005,2.0,,5.0,0.0002878175850191877,357.4538019060725
WCGAN-GP,wpen-uji,0.0005,2.0,,5.0,0.02113336709209007,284.1162022534198
WCGAN-GP,lt1iot,0.0005,2.0,,5.0,0.010101408830345701,260.6042642788383
WCGAN-GP,cuatroochenta,0.0005,2.0,,5.0,0.017347220140630802,284.7272693559334
WCGAN-GP,UJI,0.0005,2.0,,5.0,0.001325614424608169,337.48170010813317
WCGAN-GP,GEOTECWIFI03,0.0005,2.0,,10.0,0.0007189022961540817,352.1390608339979
WCGAN-GP,480Invitados,0.0005,2.0,,10.0,0.005744460827526859,264.4745633170357
WCGAN-GP,eduroam,0.0005,2.0,,10.0,0.0003990986725066689,233.90049834497776
WCGAN-GP,wpen-uji,0.0005,2.0,,10.0,0.009912230304719646,245.88663089502614
WCGAN-GP,lt1iot,0.0005,2.0,,10.0,0.013969080795988398,248.11669661081712
WCGAN-GP,cuatroochenta,0.0005,2.0,,10.0,0.007307602349388084,268.32021113439794
WCGAN-GP,UJI,0.0005,2.0,,10.0,0.0002168361901901711,238.18840222091174
WCGAN-GP,GEOTECWIFI03,0.0005,2.0,,15.0,0.0010507200754870157,302.3720491859872
WCGAN-GP,480Invitados,0.0005,2.0,,15.0,0.018615196091200624,265.9260506961
WCGAN-GP,eduroam,0.0005,2.0,,15.0,0.000333681046066253,219.37844821034582
WCGAN-GP,wpen-uji,0.0005,2.0,,15.0,0.028251996313376188,246.69132313930317
WCGAN-GP,lt1iot,0.0005,2.0,,15.0,0.012852291934147556,242.7773102000105
WCGAN-GP,cuatroochenta,0.0005,2.0,,15.0,0.02489489740269718,271.9381765973412
WCGAN-GP,UJI,0.0005,2.0,,15.0,0.0006220528241270861,231.66935073276443
WCGAN-GP,GEOTECWIFI03,0.0005,3.0,,5.0,0.0026642661669914955,398.54765729144185
WCGAN-GP,480Invitados,0.0005,3.0,,5.0,0.026260236062534914,328.05329263991376
WCGAN-GP,eduroam,0.0005,3.0,,5.0,0.0002676551345724026,243.470490503779
WCGAN-GP,wpen-uji,0.0005,3.0,,5.0,0.03399421487895124,351.0159045013428
WCGAN-GP,lt1iot,0.0005,3.0,,5.0,0.01820288826073381,298.7380909508577
WCGAN-GP,cuatroochenta,0.0005,3.0,,5.0,0.04147088349907288,320.0984056529569
WCGAN-GP,UJI,0.0005,3.0,,5.0,0.0007033715244855725,254.00882914598182
WCGAN-GP,GEOTECWIFI03,0.0005,3.0,,10.0,0.0009318759794747404,371.6970981036234
WCGAN-GP,480Invitados,0.0005,3.0,,10.0,0.04214259594192896,354.9339481439283
WCGAN-GP,eduroam,0.0005,3.0,,10.0,0.001041783113687033,270.46560660272223
WCGAN-GP,wpen-uji,0.0005,3.0,,10.0,0.042520826661123015,303.1289103991572
WCGAN-GP,lt1iot,0.0005,3.0,,10.0,0.03344769281015666,292.70426926517814
WCGAN-GP,cuatroochenta,0.0005,3.0,,10.0,0.04393211846560671,371.17433637191357
WCGAN-GP,UJI,0.0005,3.0,,10.0,0.0010588253726469977,279.25046080839115
WCGAN-GP,GEOTECWIFI03,0.0005,3.0,,15.0,0.0019370577683177244,377.1172782321081
WCGAN-GP,480Invitados,0.0005,3.0,,15.0,0.022399278325245884,302.38407232169743
WCGAN-GP,eduroam,0.0005,3.0,,15.0,0.00025440667778775473,294.93528078183283
WCGAN-GP,wpen-uji,0.0005,3.0,,15.0,0.08221351942324025,344.5445648822253
WCGAN-GP,lt1iot,0.0005,3.0,,15.0,0.03471972691374787,294.2814227959447
WCGAN-GP,cuatroochenta,0.0005,3.0,,15.0,0.025972321150614562,287.20003983983054
WCGAN-GP,UJI,0.0005,3.0,,15.0,0.0003813752745924796,258.1598729098631
WCGAN-GP,GEOTECWIFI03,0.0005,4.0,,5.0,0.0012600576103599147,430.5767780526478
WCGAN-GP,480Invitados,0.0005,4.0,,5.0,0.01057645115034547,327.17610888967835
WCGAN-GP,eduroam,0.0005,4.0,,5.0,0.000418603426217125,299.27010549851013
WCGAN-GP,wpen-uji,0.0005,4.0,,5.0,0.02481616325690533,453.5434908021792
WCGAN-GP,lt1iot,0.0005,4.0,,5.0,0.03293071247855827,383.3033519410291
WCGAN-GP,cuatroochenta,0.0005,4.0,,5.0,0.014924533483215208,347.1892460323289
WCGAN-GP,UJI,0.0005,4.0,,5.0,0.0002702204000808372,272.4178909405938
WCGAN-GP,GEOTECWIFI03,0.0005,4.0,,10.0,0.002111710964753102,473.0490220614114
WCGAN-GP,480Invitados,0.0005,4.0,,10.0,0.02010025154006753,366.18459437462116
WCGAN-GP,eduroam,0.0005,4.0,,10.0,0.0007739494996821649,351.76906673392085
WCGAN-GP,wpen-uji,0.0005,4.0,,10.0,0.03304027185713346,455.0861532156919
WCGAN-GP,lt1iot,0.0005,4.0,,10.0,0.01837955859529491,380.37682070489257
WCGAN-GP,cuatroochenta,0.0005,4.0,,10.0,0.0168989351773979,386.8200391030903
WCGAN-GP,UJI,0.0005,4.0,,10.0,0.0007624186328469024,304.65921800766796
WCGAN-GP,GEOTECWIFI03,0.0005,4.0,,15.0,0.0023897793396673523,450.2186118203848
WCGAN-GP,480Invitados,0.0005,4.0,,15.0,0.02225451877864075,328.5067240700163
WCGAN-GP,eduroam,0.0005,4.0,,15.0,0.0008293700209672508,407.3855166620669
WCGAN-GP,wpen-uji,0.0005,4.0,,15.0,0.07482925200824225,410.53446585445425
WCGAN-GP,lt1iot,0.0005,4.0,,15.0,0.03434379888904908,403.9536519046517
WCGAN-GP,cuatroochenta,0.0005,4.0,,15.0,0.023789459045405456,357.7392324419423
WCGAN-GP,UJI,0.0005,4.0,,15.0,0.00046631276143337564,312.2922340648977
WCGAN-GP,GEOTECWIFI03,0.0005,5.0,,5.0,0.00117996865405866,469.11458572664117
WCGAN-GP,480Invitados,0.0005,5.0,,5.0,0.007170760812719853,334.1081798437406
WCGAN-GP,eduroam,0.0005,5.0,,5.0,0.0002681105140377037,313.567312735677
WCGAN-GP,wpen-uji,0.0005,5.0,,5.0,0.01435184234174225,432.74463654683314
WCGAN-GP,lt1iot,0.0005,5.0,,5.0,0.015524760135556585,447.01243233874754
WCGAN-GP,cuatroochenta,0.0005,5.0,,5.0,0.006728872332535057,362.86551963896704
WCGAN-GP,UJI,0.0005,5.0,,5.0,0.0003100811184910757,289.6750213780688
WCGAN-GP,GEOTECWIFI03,0.0005,5.0,,10.0,0.0017173634916809498,552.3177173773915
WCGAN-GP,480Invitados,0.0005,5.0,,10.0,0.05131357195726347,452.42137792881414
WCGAN-GP,eduroam,0.0005,5.0,,10.0,0.0005320774910829527,400.68949961057297
WCGAN-GP,wpen-uji,0.0005,5.0,,10.0,0.0827546532859933,556.3459835282086
WCGAN-GP,lt1iot,0.0005,5.0,,10.0,0.0464985916234817,448.7996933494776
WCGAN-GP,cuatroochenta,0.0005,5.0,,10.0,0.06203167535414192,496.9413289541638
WCGAN-GP,UJI,0.0005,5.0,,10.0,0.0008168972216635994,412.8353967248621
WCGAN-GP,GEOTECWIFI03,0.0005,5.0,,15.0,0.002178597409550207,539.9441423511004
WCGAN-GP,480Invitados,0.0005,5.0,,15.0,0.017718184948154466,364.88568627226704
WCGAN-GP,eduroam,0.0005,5.0,,15.0,0.001327740186664678,946.9680070856301
WCGAN-GP,wpen-uji,0.0005,5.0,,15.0,0.03103560357286076,488.7863753116279
WCGAN-GP,lt1iot,0.0005,5.0,,15.0,0.025506337710928435,423.9816466988163
WCGAN-GP,cuatroochenta,0.0005,5.0,,15.0,0.012105151102441774,370.502077562251
WCGAN-GP,UJI,0.0005,5.0,,15.0,0.0012139352885156985,605.5353677798701
WCGAN-GP,GEOTECWIFI03,0.001,1.0,,5.0,0.0014587034082943102,297.5245368362805
WCGAN-GP,480Invitados,0.001,1.0,,5.0,0.005569945290360523,248.8485479184635
WCGAN-GP,eduroam,0.001,1.0,,5.0,0.0003563247710741844,204.73443050876753
WCGAN-GP,wpen-uji,0.001,1.0,,5.0,0.034894553134660077,264.40701652321115
WCGAN-GP,lt1iot,0.001,1.0,,5.0,0.020918151165820513,236.38786547690034
WCGAN-GP,cuatroochenta,0.001,1.0,,5.0,0.01218477029318852,274.4469802300566
WCGAN-GP,UJI,0.001,1.0,,5.0,0.0006101769527224127,199.0249570258486
WCGAN-GP,GEOTECWIFI03,0.001,1.0,,10.0,0.0017378562900227622,270.36515676478035
WCGAN-GP,480Invitados,0.001,1.0,,10.0,0.013604389009116962,282.70585125115684
WCGAN-GP,eduroam,0.001,1.0,,10.0,0.00043016855966411787,183.41833755134132
WCGAN-GP,wpen-uji,0.001,1.0,,10.0,0.023227509797208085,287.71694370527644
WCGAN-GP,lt1iot,0.001,1.0,,10.0,0.009299497598261135,254.314357977468
WCGAN-GP,cuatroochenta,0.001,1.0,,10.0,0.01632048347169434,278.93847602254755
WCGAN-GP,UJI,0.001,1.0,,10.0,0.000219869322409476,191.19365678426198
WCGAN-GP,GEOTECWIFI03,0.001,1.0,,15.0,0.0009086852755838468,267.40341407567144
WCGAN-GP,480Invitados,0.001,1.0,,15.0,0.024884180049435052,279.7748546431367
WCGAN-GP,eduroam,0.001,1.0,,15.0,0.0011703420883553317,189.36563308771056
WCGAN-GP,wpen-uji,0.001,1.0,,15.0,0.008354152657615167,221.3878581777264
WCGAN-GP,lt1iot,0.001,1.0,,15.0,0.02735514929920165,443.2824444398467
WCGAN-GP,cuatroochenta,0.001,1.0,,15.0,0.014124857508527367,271.0314504181139
WCGAN-GP,UJI,0.001,1.0,,15.0,0.0006335685597274234,219.0984045069792
WCGAN-GP,GEOTECWIFI03,0.001,2.0,,5.0,0.0018837077628522788,310.85092630603805
WCGAN-GP,480Invitados,0.001,2.0,,5.0,0.011905039559249452,285.13491387198366
WCGAN-GP,eduroam,0.001,2.0,,5.0,0.0007526825680995337,263.10482845628337
WCGAN-GP,wpen-uji,0.001,2.0,,5.0,0.03919814436012295,285.6142951483407
WCGAN-GP,lt1iot,0.001,2.0,,5.0,0.01935509107989611,259.86522516186085
WCGAN-GP,cuatroochenta,0.001,2.0,,5.0,0.020271499868387416,264.227454534721
WCGAN-GP,UJI,0.001,2.0,,5.0,0.0006285052450140469,247.88152563401115
WCGAN-GP,GEOTECWIFI03,0.001,2.0,,10.0,0.0022762701893316896,310.1605461018572
WCGAN-GP,480Invitados,0.001,2.0,,10.0,0.013407910055141668,281.84787370190514
WCGAN-GP,eduroam,0.001,2.0,,10.0,0.00039819402682518025,211.01771749615534
WCGAN-GP,wpen-uji,0.001,2.0,,10.0,0.016029547447060553,297.38987621406517
WCGAN-GP,lt1iot,0.001,2.0,,10.0,0.010714874015714798,271.6452405007765
WCGAN-GP,cuatroochenta,0.001,2.0,,10.0,0.01713778926004928,288.41048590983075
WCGAN-GP,UJI,0.001,2.0,,10.0,0.0008303869241547621,233.06521515937538
WCGAN-GP,GEOTECWIFI03,0.001,2.0,,15.0,0.0013966434087949126,314.120433713936
WCGAN-GP,480Invitados,0.001,2.0,,15.0,0.009594367797251431,282.58898282098517
WCGAN-GP,eduroam,0.001,2.0,,15.0,0.0005060543999902273,235.5582515142141
WCGAN-GP,wpen-uji,0.001,2.0,,15.0,0.019772422818576826,248.9769215090846
WCGAN-GP,lt1iot,0.001,2.0,,15.0,0.033145165281848465,264.3725121222493
WCGAN-GP,cuatroochenta,0.001,2.0,,15.0,0.01390984757473147,267.0164818772107
WCGAN-GP,UJI,0.001,2.0,,15.0,0.00043188837106184624,244.65796941697502
WCGAN-GP,GEOTECWIFI03,0.001,3.0,,5.0,0.0027632745510708405,501.3968675727251
WCGAN-GP,480Invitados,0.001,3.0,,5.0,0.023590886280877396,365.1442504268051
WCGAN-GP,eduroam,0.001,3.0,,5.0,0.000733985505513205,386.0189511037756
WCGAN-GP,wpen-uji,0.001,3.0,,5.0,0.051082400815997776,448.955294336231
WCGAN-GP,lt1iot,0.001,3.0,,5.0,0.023641862359017378,387.3313338724337
WCGAN-GP,cuatroochenta,0.001,3.0,,5.0,0.016331488584319338,361.32151044702465
WCGAN-GP,UJI,0.001,3.0,,5.0,0.00031213642644213873,319.64915443755416
WCGAN-GP,GEOTECWIFI03,0.001,3.0,,10.0,0.0023834443714305063,422.3139417593601
WCGAN-GP,480Invitados,0.001,3.0,,10.0,0.038490770888311064,333.31703721290455
WCGAN-GP,eduroam,0.001,3.0,,10.0,0.0006697571003393328,436.6108428430049
WCGAN-GP,wpen-uji,0.001,3.0,,10.0,0.04351346122256509,431.55684387186034
WCGAN-GP,lt1iot,0.001,3.0,,10.0,0.025199464182773794,359.6729670892758
WCGAN-GP,cuatroochenta,0.001,3.0,,10.0,0.022940293845644583,361.1313579182434
WCGAN-GP,UJI,0.001,3.0,,10.0,0.0009950758650516395,332.42651828999226
WCGAN-GP,GEOTECWIFI03,0.001,3.0,,15.0,0.00530218972894566,436.7622010643046
WCGAN-GP,480Invitados,0.001,3.0,,15.0,0.04887685199210618,364.54346641787845
WCGAN-GP,eduroam,0.001,3.0,,15.0,0.0007197814768070861,509.66595764619626
WCGAN-GP,wpen-uji,0.001,3.0,,15.0,0.028807451337046142,447.519230316098
WCGAN-GP,lt1iot,0.001,3.0,,15.0,0.018493146634501904,336.41651119912774
WCGAN-GP,cuatroochenta,0.001,3.0,,15.0,0.07021030806273008,371.69376242410806
WCGAN-GP,UJI,0.001,3.0,,15.0,0.0007730165659974725,417.8836790452819
WCGAN-GP,GEOTECWIFI03,0.001,4.0,,5.0,0.0017177352120506814,771.6859466200589
WCGAN-GP,480Invitados,0.001,4.0,,5.0,0.008874051272201543,466.0528177601326
WCGAN-GP,eduroam,0.001,4.0,,5.0,0.002290636916172773,765.3033827844481
WCGAN-GP,wpen-uji,0.001,4.0,,5.0,0.030733015608746098,616.2613121396312
WCGAN-GP,lt1iot,0.001,4.0,,5.0,0.022526615570234047,517.8607570855687
WCGAN-GP,cuatroochenta,0.001,4.0,,5.0,0.008368404111664254,589.9022997683642
