Model,n_repeat,id_coord,Mean_Euclidean_Dist,RMSE,MSE,MAE
cGAN (SYN)-KNN,5,9,4.495066683576109,3.178492133842391,10.102812244897954,3.175714285714285
cGAN (SYN)-KNN,5,10,3.308848989097728,2.339709558113256,5.474240816326527,1.6757142857142846
cGAN (SYN)-KNN,5,11,4.838880794867629,3.4216054234042517,11.707383673469387,3.1328571428571426
cGAN (SYN)-KNN,5,12,5.7087323014655285,4.03668332234496,16.294812244897944,2.8757142857142846
cGAN (SYN)-KNN,5,13,7.486057244052069,5.293441841619895,28.020526530612223,5.275714285714285
cGAN (SYN)-KNN,5,14,9.161092974628946,6.477870965440572,41.96281224489797,6.475714285714284
cGAN (SYN)-KNN,5,15,9.99599470808592,7.068235642792395,49.959955102040816,6.475714285714287
cGAN (SYN)-KNN,5,16,8.7263752205481,6.170479093627816,38.074812244897956,4.6328571428571435
cGAN (SYN)-RF,5,0,13.393695528742013,9.47077293352142,89.69553995832193,8.151899008190773
cGAN (SYN)-RF,5,1,14.708280721156216,10.400325037524922,108.16676088616778,9.951899008190772
cGAN (SYN)-RF,5,2,14.657072516232436,10.364115368570927,107.41488737304807,10.251899008190774
cGAN (SYN)-RF,5,3,12.14479731766334,8.58766853945594,73.74805094356132,8.451899008190773
cGAN (SYN)-RF,5,4,10.7196424228631,7.579931849101489,57.45536683702312,6.951899008190773
cGAN (SYN)-RF,5,5,10.089719475960921,7.134509061721946,50.901219551792565,5.751899008190772
cGAN (SYN)-RF,5,6,5.868419574415328,4.602494832517033,21.18295868334599,3.71805328779794
cGAN (SYN)-RF,5,7,11.56192923242712,8.17551856384819,66.83910378782637,8.151899008190773
cGAN (SYN)-RF,5,8,10.809367185580893,7.643376837259595,58.42120947635649,7.551899008190773
cGAN (SYN)-RF,5,9,6.87662239041238,4.862506323919841,23.64396775016045,4.851899008190772
cGAN (SYN)-RF,5,10,5.394679535175792,3.8146144816510947,14.55128364362225,3.351899008190773
cGAN (SYN)-RF,5,11,3.982006831399654,2.815704033213854,7.928189202656764,2.121004306011375
cGAN (SYN)-RF,5,12,3.1674329320562116,2.239713305210536,5.016315689537104,2.151899008190773
cGAN (SYN)-RF,5,13,6.911528088635421,4.887188379835405,23.884610259998208,4.551899008190772
cGAN (SYN)-RF,5,14,8.416231785710256,5.9511745677134895,35.41647873539984,5.151899008190774
cGAN (SYN)-RF,5,15,5.1971308789090935,3.6749264871906213,13.5050846862552,2.9789956939886255
cGAN (SYN)-RF,5,16,0.958195100825526,0.6775462534934571,0.45906892562302,0.5789956939886254
WcGAN (SYN)-KNN,5,0,5.81196176612045,4.163275354350932,17.33286167614588,3.6668501170960193
WcGAN (SYN)-KNN,5,1,6.831199763707162,5.010718586466428,25.10730075276012,4.341533957845434
WcGAN (SYN)-KNN,5,2,8.039626476245711,5.68487439956025,32.31779693877552,5.479285714285714
WcGAN (SYN)-KNN,5,3,8.538126759449195,6.056591199305391,36.68229695550352,4.690960187353631
WcGAN (SYN)-KNN,5,4,8.378165917680516,6.208903734191867,38.55048558046171,5.445456674473069
WcGAN (SYN)-KNN,5,5,0.823749516118901,0.5824788688468122,0.3392816326530618,0.4885714285714286
WcGAN (SYN)-KNN,5,6,2.490438278898046,1.9886776827988566,3.95483892606223,1.684742388758783
WcGAN (SYN)-KNN,5,7,6.510083674699015,4.604676710464657,21.203047607895616,3.7281498829039816
WcGAN (SYN)-KNN,5,8,7.451935588411906,5.331401490552245,28.423841853462694,4.9025058548009355
WcGAN (SYN)-KNN,5,9,3.686633606278059,2.6068436227494325,6.795633673469386,2.427857142857143
WcGAN (SYN)-KNN,5,10,2.700976768217912,2.0079638948474754,4.031919003011042,1.8939344262295081
WcGAN (SYN)-KNN,5,11,3.9753344102690775,2.810985918985489,7.9016418367346954,2.5307142857142857
WcGAN (SYN)-KNN,5,12,4.628601490664393,3.2889371654309882,10.817107678153224,2.568653395784544
WcGAN (SYN)-KNN,5,13,6.457130847017904,4.5658810089351975,20.847269387755098,4.487142857142856
WcGAN (SYN)-KNN,5,14,5.420434245005639,3.8643273448345616,14.933025828036133,3.683817330210773
WcGAN (SYN)-KNN,5,15,7.905844502532793,5.6115271303535454,31.489236734693893,4.597096018735365
WcGAN (SYN)-KNN,5,16,9.705671044178487,7.045862790961316,49.64418246905318,5.4052693208430895
WcGAN (SYN)-RF,5,0,4.5878231721357645,3.3499072139769717,11.221878342254955,2.6719777517564434
WcGAN (SYN)-RF,5,1,5.814630729787591,4.131926290641538,17.072814871294742,3.8938868852459017
WcGAN (SYN)-RF,5,2,7.537672569331257,5.329939388137957,28.40825388122442,5.32624285714285
WcGAN (SYN)-RF,5,3,2.677473774282946,1.9301059896322925,3.7253091312144515,1.7660831381733022
WcGAN (SYN)-RF,5,4,2.1523969455832055,1.5418500986372785,2.377301726667785,1.4288248243559734
WcGAN (SYN)-RF,5,5,2.995970645376758,2.118471159581743,4.487920053979614,2.0162357142857186
WcGAN (SYN)-RF,5,6,1.9518669689348505,1.490660194046619,2.2220678141151042,1.2335887587822052
WcGAN (SYN)-RF,5,7,4.164583349174255,2.948423058401984,8.69319853131651,2.875066861826701
WcGAN (SYN)-RF,5,8,4.788106978573937,3.387052027884058,11.47212143959351,2.5643040983606564
WcGAN (SYN)-RF,5,9,1.0389572096430797,0.7346536883012752,0.5397160417346671,0.7223785714285546
WcGAN (SYN)-RF,5,10,2.7731571093294622,2.020147787515184,4.080997083402492,1.8845669789227215
WcGAN (SYN)-RF,5,11,4.224144000328384,2.98692086734067,8.92169626775514,2.9576571428571476
WcGAN (SYN)-RF,5,12,4.883468164376707,3.495393550398817,12.217776072169649,3.019089344262297
WcGAN (SYN)-RF,5,13,6.47559198144881,4.578935002279684,20.966645755102054,4.0298571428571455
WcGAN (SYN)-RF,5,14,5.033458681289942,3.6705870211371816,13.473209079740728,3.465327049180332
WcGAN (SYN)-RF,5,15,9.243109146139389,6.536015770159359,42.71950214777184,5.4231885245901665
WcGAN (SYN)-RF,5,16,10.207266930584113,7.244882762484232,52.488326242141156,6.3983185011709605
WcGAN-GP (SYN)-KNN,5,0,9.777636358306962,7.246941949166341,52.518167614586844,5.919836065573772
WcGAN-GP (SYN)-KNN,5,1,6.1303902265744545,4.380456341347057,19.188397758447643,4.265480093676816
WcGAN-GP (SYN)-KNN,5,2,8.604929887416107,6.084604275026724,37.02240918367348,5.642142857142859
WcGAN-GP (SYN)-KNN,5,3,3.982783658783961,2.868912692432728,8.230660036801604,2.7412763466042156
WcGAN-GP (SYN)-KNN,5,4,6.888142145757204,5.06697968598388,25.6742831381733,4.392927400468386
WcGAN-GP (SYN)-KNN,5,5,4.869569188504534,3.443305394648628,11.856352040816343,3.332142857142859
WcGAN-GP (SYN)-KNN,5,6,2.304773527868517,1.7066470182293263,2.91264404483105,1.313641686182671
WcGAN-GP (SYN)-KNN,5,7,5.2236055894384394,3.6956221195424805,13.657622850451656,3.6103278688524583
WcGAN-GP (SYN)-KNN,5,8,5.683312793465019,4.029544378997266,16.23722790230846,3.1147306791569096
WcGAN-GP (SYN)-KNN,5,9,1.9798005465403903,1.399930391855543,1.9598051020408145,1.2192857142857128
WcGAN-GP (SYN)-KNN,5,10,1.8707632880819764,1.3522372451161406,1.8285455670792894,1.2093442622950814
WcGAN-GP (SYN)-KNN,5,11,3.6610035425789325,2.588720430905538,6.701473469387753,2.37
WcGAN-GP (SYN)-KNN,5,12,4.537425013505624,3.2284205369808716,10.42269916359986,2.721639344262295
WcGAN-GP (SYN)-KNN,5,13,3.9652122469377713,2.803828468653645,7.861454081632645,2.7964285714285704
WcGAN-GP (SYN)-KNN,5,14,5.715522129193717,4.0639714217698675,16.515863716962198,3.9448594847775182
WcGAN-GP (SYN)-KNN,5,15,6.1899940426064415,4.513715298352358,20.373625794580118,3.8430913348946114
WcGAN-GP (SYN)-KNN,5,16,7.938563379882641,5.641109864958425,31.822120508531263,5.02622950819672
WcGAN-GP (SYN)-RF,5,0,7.18637727022918,5.1967800562279445,27.006522952808517,4.31671721311475
WcGAN-GP (SYN)-RF,5,1,6.75251693992463,4.782536918526707,22.872659377070924,4.723418149882905
WcGAN-GP (SYN)-RF,5,2,7.989389718973062,5.6493516478279355,31.91517404081621,5.645999999999988
WcGAN-GP (SYN)-RF,5,3,4.700002495980444,3.332714865602535,11.106988375408124,3.1394019906323103
WcGAN-GP (SYN)-RF,5,4,2.4071317521707325,1.7481570555731416,3.0560530909501558,1.3796775175644016
WcGAN-GP (SYN)-RF,5,5,3.024867958831827,2.1389046458838945,4.5749130841837085,1.7904642857142896
WcGAN-GP (SYN)-RF,5,6,1.1227049720394853,0.958501811161913,0.9187257220006676,0.7145346604215425
WcGAN-GP (SYN)-RF,5,7,5.511126874221697,3.900344341545753,15.212685982627974,3.6185511709601865
WcGAN-GP (SYN)-RF,5,8,6.315440162540361,4.487463025243112,20.13732440292406,3.272634660421546
WcGAN-GP (SYN)-RF,5,9,2.93019296296406,2.0719593142969877,4.293015400102043,1.8598500000000004
WcGAN-GP (SYN)-RF,5,10,2.070003002401732,1.5120528505336528,2.286303822806945,1.2028960187353561
WcGAN-GP (SYN)-RF,5,11,3.460545801029133,2.446975402514333,5.987688620510182,2.3394214285714243
WcGAN-GP (SYN)-RF,5,12,3.980567642190075,2.8599598303299105,8.179370231100691,2.2842224824355966
WcGAN-GP (SYN)-RF,5,13,5.3036470818846535,3.7502448166208824,14.064336184591795,3.555878571428565
WcGAN-GP (SYN)-RF,5,14,6.337953434059495,4.4910396371324905,20.169437022295135,4.216927166276353
WcGAN-GP (SYN)-RF,5,15,9.08253793569539,6.45361414646374,41.6491355514369,5.745737353629975
WcGAN-GP (SYN)-RF,5,16,7.013179405799823,4.965253609974029,24.653743411360125,4.702340163934441
cGAN (SYN)-KNN,6,0,4.823094950128927,3.4104431455427595,11.631122448979593,3.1499999999999995
cGAN (SYN)-KNN,6,1,7.034970954206605,4.974475667169888,24.745408163265303,4.950000000000001
cGAN (SYN)-KNN,6,2,7.941533805485783,5.615512406881205,31.53397959183674,5.250000000000001
cGAN (SYN)-KNN,6,3,5.63453273871698,3.9842163083643856,15.873979591836731,3.4500000000000006
cGAN (SYN)-KNN,6,4,2.8444360296077336,2.0113200051869686,4.045408163265307,1.95
cGAN (SYN)-KNN,6,5,1.457772973002424,1.030801154640488,1.0625510204081634,0.7499999999999998
cGAN (SYN)-KNN,6,6,2.6489386455701918,2.2424161248414203,5.028430076948813,1.4114754098360653
cGAN (SYN)-KNN,6,7,6.0483257929743806,4.276812183037687,18.291122448979582,3.1500000000000004
cGAN (SYN)-KNN,6,8,7.5531990789684995,5.340918288390612,28.525408163265308,4.692857142857143
cGAN (SYN)-KNN,6,9,4.520362094941922,3.1963786907520633,10.216836734693874,3.1928571428571426
cGAN (SYN)-KNN,6,10,3.343131856843952,2.363951206375133,5.588265306122448,1.6928571428571424
cGAN (SYN)-KNN,6,11,4.870842025853057,3.4442054265691184,11.862551020408162,3.1500000000000004
cGAN (SYN)-KNN,6,12,5.743017055342876,4.060926304302946,16.49112244897958,2.8928571428571423
cGAN (SYN)-KNN,6,13,7.512234918410615,5.311952252674516,28.216836734693864,5.292857142857143
cGAN (SYN)-KNN,6,14,9.184736673149752,6.494589584996963,42.17969387755103,6.492857142857142
cGAN (SYN)-KNN,6,15,10.027930382441934,7.090817574691302,50.27969387755103,6.492857142857145
cGAN (SYN)-KNN,6,16,8.760591257653418,6.194673485490315,38.37397959183673,4.65
cGAN (SYN)-RF,6,0,13.788914517015886,9.750234960183564,95.06708177878579,8.442628948157608
cGAN (SYN)-RF,6,1,15.12493841939138,10.694946521380588,114.38188109519076,10.242628948157607
cGAN (SYN)-RF,6,2,15.075492543636289,10.659983007332452,113.63523771661661,10.542628948157603
cGAN (SYN)-RF,6,3,12.563580182674778,8.883792743150263,78.92177350324926,8.742628948157604
cGAN (SYN)-RF,6,4,11.128890996522978,7.869314290727312,61.926107406245094,7.242628948157606
cGAN (SYN)-RF,6,5,10.469916382535418,7.403348872546921,54.80957452864177,6.042628948157605
cGAN (SYN)-RF,6,6,6.042615252707578,4.773932342656196,22.79043001225888,3.8466777308783806
cGAN (SYN)-RF,6,7,11.978051902197906,8.469761725448567,71.7368636858735,8.442628948157605
cGAN (SYN)-RF,6,8,11.204199574366925,7.92256549680228,62.76704405112195,7.842628948157604
cGAN (SYN)-RF,6,9,7.292334122698927,5.156458908838463,26.589068478539556,5.142628948157606
cGAN (SYN)-RF,6,10,5.795412389387902,4.097975400308719,16.793402381535408,3.6426289481576064
cGAN (SYN)-RF,6,11,4.320175849790452,3.0548256393051827,9.331959686556319,2.17740691582289
cGAN (SYN)-RF,6,12,3.5847779032967213,2.5348207644688046,6.425316307982214,2.4426289481576067
cGAN (SYN)-RF,6,13,7.268890157814856,5.13988152229104,26.418382063188854,4.842628948157608
cGAN (SYN)-RF,6,14,8.736562276204872,6.177682429763045,38.16376020300304,5.442628948157606
cGAN (SYN)-RF,6,15,5.386647661404524,3.8089350892417952,14.507986514057404,2.9225930841771097
cGAN (SYN)-RF,6,16,1.1713884894772477,0.8282967443132285,0.6860754966398939,0.6426289481576061
WcGAN (SYN)-KNN,6,0,5.126258301295379,3.8152962440562423,14.556485429909669,3.2827517564402804
WcGAN (SYN)-KNN,6,1,6.468336612018557,4.862061134375642,23.639638474406155,4.256697892271663
WcGAN (SYN)-KNN,6,2,7.26881527555929,5.139828572540337,26.417837755102042,5.106428571428573
WcGAN (SYN)-KNN,6,3,5.059114174741206,3.8151581311580065,14.555431565741053,3.3133138173302106
WcGAN (SYN)-KNN,6,4,8.587876872750096,6.344035877720005,40.24679121779863,5.598512880562062
WcGAN (SYN)-KNN,6,5,3.1624389967497035,2.236182059690498,5.000510204081639,2.1214285714285723
WcGAN (SYN)-KNN,6,6,2.342013036734934,1.9954205014443642,3.9817029775844777,1.52072599531616
WcGAN (SYN)-KNN,6,7,5.907110013331221,4.179481579854922,17.468066276346597,3.0444028103044487
WcGAN (SYN)-KNN,6,8,7.101893830476608,5.03509838776826,25.352215774506526,4.384812646370023
WcGAN (SYN)-KNN,6,9,3.3517354627483478,2.3700348744527893,5.617065306122448,2.3699999999999983
WcGAN (SYN)-KNN,6,10,2.625112971584867,2.0948412715911413,4.38835995316159,1.8207259953161583
WcGAN (SYN)-KNN,6,11,4.325491832362733,3.0585846066307143,9.35493979591836,2.963571428571428
WcGAN (SYN)-KNN,6,12,4.542063296655868,3.245787181290465,10.5351344262295,2.5977049180327856
WcGAN (SYN)-KNN,6,13,3.1126473409925106,2.20097404225808,4.844286734693872,2.050714285714285
WcGAN (SYN)-KNN,6,14,6.480406932661583,4.664741464512912,21.759812930746065,4.381018735362998
WcGAN (SYN)-KNN,6,15,8.219648829016412,5.829743321368543,33.985907193041136,4.994754098360654
WcGAN (SYN)-KNN,6,16,9.040862830930466,6.512531406669026,42.413065322850436,5.072634660421546
WcGAN (SYN)-RF,6,0,4.680751401018545,3.3809017466672002,11.430496620617326,2.862755620608909
WcGAN (SYN)-RF,6,1,5.9254164378367555,4.219601555534091,17.805037287465716,4.067918852459015
WcGAN (SYN)-RF,6,2,6.451694806666498,4.56203714793991,20.81218293918371,4.562014285714289
WcGAN (SYN)-RF,6,3,3.3980879064502285,2.4137687642509067,5.826279647273349,2.359872365339583
WcGAN (SYN)-RF,6,4,2.3044985610605133,1.6297387150093818,2.6560482792004314,1.2948639344262347
WcGAN (SYN)-RF,6,5,2.776282660762228,1.9631282959156025,3.853872706224497,1.9552928571428587
WcGAN (SYN)-RF,6,6,2.0916610275161767,1.6286871716635851,2.6526219031415286,1.2497374707259974
WcGAN (SYN)-RF,6,7,6.646073710395679,4.705563809821359,22.142330768300504,4.292962060889938
WcGAN (SYN)-RF,6,8,7.224225818644402,5.129263397990682,26.309343005966916,3.7740720140515283
WcGAN (SYN)-RF,6,9,3.3785334072460462,2.3889838827289713,5.707243991938792,1.9569214285714305
WcGAN (SYN)-RF,6,10,1.966604004989888,1.4584456984582246,2.127063855351299,1.284455620608902
WcGAN (SYN)-RF,6,11,4.793614637266151,3.3895974164059868,11.48937064530614,3.3890142857142873
WcGAN (SYN)-RF,6,12,4.858996775164386,3.447066035817911,11.882264255289407,3.1640177985948514
WcGAN (SYN)-RF,6,13,5.84557025770412,4.1334423691249755,17.085345818877492,3.9035357142857072
WcGAN (SYN)-RF,6,14,5.722527952462572,4.171908746526901,17.404822589347656,3.8297690866510625
WcGAN (SYN)-RF,6,15,8.66923255978796,6.130741384880684,37.585989928288726,5.246462880562065
WcGAN (SYN)-RF,6,16,9.365043586931641,6.65650825134022,44.30910210016044,5.653006791569078
WcGAN-GP (SYN)-KNN,6,0,9.500338028636458,7.271317481195912,52.87205791234527,5.877330210772835
WcGAN-GP (SYN)-KNN,6,1,5.596382459408914,3.991339292050012,15.93078934426229,3.8327283372365337
WcGAN-GP (SYN)-KNN,6,2,6.3331257395264995,4.478196156526256,20.054240816326526,4.452857142857144
WcGAN-GP (SYN)-KNN,6,3,3.762010197694271,2.70254204522138,7.303733506189361,2.042353629976581
WcGAN-GP (SYN)-KNN,6,4,7.322139967692106,5.684499336198856,32.31353270324524,4.806569086651055
WcGAN-GP (SYN)-KNN,6,5,2.877192509147395,2.0344823339972606,4.139118367346942,1.7400000000000002
WcGAN-GP (SYN)-KNN,6,6,1.3253868906886523,1.1785913560163312,1.3890775844764143,0.8133723653395787
WcGAN-GP (SYN)-KNN,6,7,3.8755825898196123,2.745302115783505,7.53668370692539,2.5971428571428565
WcGAN-GP (SYN)-KNN,6,8,5.253641583571402,3.792210678047554,14.38086182669789,3.1315925058547998
WcGAN-GP (SYN)-KNN,6,9,3.677954455888738,2.6007065366542057,6.763674489795912,2.5564285714285706
WcGAN-GP (SYN)-KNN,6,10,2.5763242643046547,2.020592858585637,4.082795500167276,1.5400117096018733
WcGAN-GP (SYN)-KNN,6,11,4.8732943641015245,3.445939491574372,11.87449897959184,3.4307142857142856
WcGAN-GP (SYN)-KNN,6,12,4.986171235290214,3.6833377297929513,13.56697683171629,3.0816042154566734
WcGAN-GP (SYN)-KNN,6,13,8.711709220986451,6.160108665884897,37.9469387755102,5.742857142857142
WcGAN-GP (SYN)-KNN,6,14,5.193635005813919,3.690981741958552,13.62334621947139,3.626592505854801
WcGAN-GP (SYN)-KNN,6,15,5.0339839904248045,3.8688534367892897,14.9680269153563,3.122915690866509
WcGAN-GP (SYN)-KNN,6,16,10.839559119856693,7.7404337974712005,59.91431537303443,6.057997658079625
WcGAN-GP (SYN)-RF,6,0,4.506060222136301,3.33913930961805,11.149851329036508,2.735774473067921
WcGAN-GP (SYN)-RF,6,1,5.389533250757328,3.9542235652935114,15.635884004322527,3.8001562060889946
WcGAN-GP (SYN)-RF,6,2,7.548711245650087,5.3377449110183255,28.491520735102032,5.275842857142856
WcGAN-GP (SYN)-RF,6,3,4.127634577579421,2.922508730008445,8.541057276975573,2.207521545667454
WcGAN-GP (SYN)-RF,6,4,1.4419978787324195,1.0985483068984725,1.2068083825895004,0.927344964871201
WcGAN-GP (SYN)-RF,6,5,2.6235270996605164,1.855113802796626,3.441447221326559,1.7095928571428625
WcGAN-GP (SYN)-RF,6,6,2.2050476811789435,1.9634579890376074,3.8551672747156047,1.5126382903981257
WcGAN-GP (SYN)-RF,6,7,4.855735624866763,3.4336098675291855,11.789676722393791,2.9035837236533943
WcGAN-GP (SYN)-RF,6,8,6.391126283985019,4.53093164910716,20.52934160888093,3.8314478922716666
WcGAN-GP (SYN)-RF,6,9,3.775645968816037,2.6697848679094727,7.127751240918401,2.663421428571435
WcGAN-GP (SYN)-RF,6,10,2.331681905902071,1.703004387348681,2.9002239433288564,1.458441217798591
WcGAN-GP (SYN)-RF,6,11,2.6506482318828475,1.8742913393044933,3.512968024591831,1.7690785714285702
WcGAN-GP (SYN)-RF,6,12,4.131885681021279,3.263757391186762,10.65211230852622,2.461188407494142
WcGAN-GP (SYN)-RF,6,13,7.440476946323763,5.261211704007707,27.680348594387677,5.017607142857138
WcGAN-GP (SYN)-RF,6,14,6.065417517401435,4.312691190929067,18.599305308317177,4.025463231850119
WcGAN-GP (SYN)-RF,6,15,8.643345916373383,6.11375537106955,37.37800473728177,5.41324953161593
WcGAN-GP (SYN)-RF,6,16,9.4135784104428,6.67682448265275,44.579985172151154,5.504519437939108
cGAN (SYN)-KNN,7,0,7.467091885365398,5.280031307884915,27.87873061224489,4.6328571428571435
cGAN (SYN)-KNN,7,1,9.156279879104279,6.474467592956574,41.91873061224489,6.432857142857145
cGAN (SYN)-KNN,7,2,9.583305637345365,6.776420402350179,45.91987346938776,6.732857142857142
cGAN (SYN)-KNN,7,3,7.059969936919286,4.992152617368788,24.92158775510204,4.932857142857145
cGAN (SYN)-KNN,7,4,4.96418931047196,3.5102119245284946,12.321587755102037,3.4328571428571433
cGAN (SYN)-KNN,7,5,4.17650278465178,2.9532334406717724,8.721587755102036,2.232857142857143
cGAN (SYN)-KNN,7,6,3.7142831874884012,2.654832360273917,7.0481348611575765,2.0678220140515227
cGAN (SYN)-KNN,7,7,6.963150237104595,4.923690751077377,24.242730612244905,4.632857142857141
cGAN (SYN)-KNN,7,8,7.521305249294249,5.31836594514994,28.285016326530613,4.032857142857143
cGAN (SYN)-KNN,7,9,3.3604044946028364,2.3761648056634175,5.6461591836734675,1.9671428571428566
cGAN (SYN)-KNN,7,10,0.701654022540268,0.4961443173850421,0.24615918367346942,0.4671428571428571
cGAN (SYN)-KNN,7,11,2.369515579529424,1.6755005344124265,2.807302040816327,1.667142857142857
cGAN (SYN)-KNN,7,12,3.049080155705713,2.1560252544808423,4.648444897959181,1.6671428571428575
cGAN (SYN)-KNN,7,13,5.9343820062343795,4.196241758759757,17.60844489795918,4.067142857142858
cGAN (SYN)-KNN,7,14,7.798591709601241,5.51443708156423,30.40901632653062,5.26714285714286
cGAN (SYN)-KNN,7,15,7.695696650646747,5.441679287626915,29.611873469387763,5.267142857142856
cGAN (SYN)-KNN,7,16,6.041738498282813,4.272154262291605,18.251302040816327,3.1671428571428573
cGAN (SYN)-RF,7,0,13.818240467644697,9.770971538737932,95.47188481082671,8.464185839017729
cGAN (SYN)-RF,7,1,15.155817767380189,10.716781517742092,114.84940609901848,10.264185839017728
cGAN (SYN)-RF,7,2,15.106508166495816,10.681914364579152,114.10329449220244,10.564185839017727
cGAN (SYN)-RF,7,3,12.59461992056438,8.905741152298253,79.3122254717386,8.764185839017728
cGAN (SYN)-RF,7,4,11.159237524572378,7.89077252649651,62.264291064912115,7.264185839017728
cGAN (SYN)-RF,7,5,10.498184942117469,7.423337762721762,55.105943539450934,6.0641858390177275
cGAN (SYN)-RF,7,6,6.0554532026662775,4.786672006157466,22.912228894531538,3.8561773810883304
cGAN (SYN)-RF,7,7,12.008908368556392,8.491580542054107,72.10694010219191,8.464185839017727
cGAN (SYN)-RF,7,8,11.233554144890974,7.9433223126786565,63.096369363098596,7.864185839017727
cGAN (SYN)-RF,7,9,7.323167203147769,5.178261189108712,26.81438894262957,5.164185839017729
cGAN (SYN)-RF,7,10,5.825196054349261,4.119035631771483,16.966454535803102,3.664185839017729
cGAN (SYN)-RF,7,11,4.3457615306860236,3.072917447767718,9.442821640795264,2.1815410367422374
cGAN (SYN)-RF,7,12,3.615718471888869,2.5566990503340805,6.536710033979189,2.464185839017728
cGAN (SYN)-RF,7,13,7.295670645650273,5.158818186842947,26.613405084901547,4.864185839017728
cGAN (SYN)-RF,7,14,8.76067686923122,6.194734022017528,38.374729603541454,5.46418583901773
cGAN (SYN)-RF,7,15,5.401780182390818,3.8196353974476516,14.58961456943508,2.918458963257764
cGAN (SYN)-RF,7,16,1.1915892961368835,0.8425808716876955,0.7099425253339968,0.664185839017728
WcGAN (SYN)-KNN,7,0,4.134084703954846,3.4673184750120063,12.022297407159586,2.565140515222483
WcGAN (SYN)-KNN,7,1,6.290617897843862,4.742692655368402,22.493133623285388,3.956487119437939
WcGAN (SYN)-KNN,7,2,9.982682556327642,7.058822530011936,49.82697551020411,6.124285714285714
WcGAN (SYN)-KNN,7,3,4.527029495358894,3.5397892208911603,12.530107728337248,2.80847775175644
WcGAN (SYN)-KNN,7,4,8.10227588153681,6.018680684307714,36.224517179658775,5.279192037470729
WcGAN (SYN)-KNN,7,5,1.7751809335779762,1.2552424759660537,1.575633673469389,1.1421428571428573
WcGAN (SYN)-KNN,7,6,2.5990206492151633,2.27968048376585,5.1969431080629,1.7012529274004693
WcGAN (SYN)-KNN,7,7,5.782483387308981,4.096089445483313,16.777948745399797,3.157447306791569
WcGAN (SYN)-KNN,7,8,7.300511505056621,5.173264105849018,26.762661508865843,4.758723653395784
WcGAN (SYN)-KNN,7,9,4.603016757009052,3.25482436279641,10.593881632653057,3.201428571428571
WcGAN (SYN)-KNN,7,10,1.4656241360435025,1.499478045688401,2.248434409501506,0.9576463700234186
WcGAN (SYN)-KNN,7,11,4.726806748833329,3.342357105458386,11.171351020408158,3.227142857142856
WcGAN (SYN)-KNN,7,12,4.557416201331589,3.2942962661130006,10.852387888926058,2.5585714285714283
WcGAN (SYN)-KNN,7,13,2.6662000016839658,1.885288101190317,3.5543112244897914,1.8107142857142842
WcGAN (SYN)-KNN,7,14,6.011204830288732,4.340781639970114,18.84238524590163,4.217002341920375
WcGAN (SYN)-KNN,7,15,8.023527198799771,5.683928735318849,32.30704586818334,4.504566744730678
WcGAN (SYN)-KNN,7,16,6.636836537834513,4.766241125496769,22.71705446637671,4.177377049180328
WcGAN (SYN)-RF,7,0,6.139200841819766,4.347511543248071,18.900856618675224,3.7537545667447403
WcGAN (SYN)-RF,7,1,6.451562925146573,4.611607781981727,21.266926334834423,4.16801381733021
WcGAN (SYN)-RF,7,2,6.370750069958604,4.504800575712401,20.29322822693878,4.482942857142857
WcGAN (SYN)-RF,7,3,4.238018718944171,3.019299468622846,9.1161692812262,2.8609816159250627
WcGAN (SYN)-RF,7,4,4.601599559282578,3.282010988497238,10.771596128616617,2.895282084309139
WcGAN (SYN)-RF,7,5,3.994761463696761,2.8247229202026776,7.979059575918343,2.496128571428568
WcGAN (SYN)-RF,7,6,2.436881203318481,1.9150452613435291,3.667398352994306,1.482222716627631
WcGAN (SYN)-RF,7,7,5.339249872795748,3.776779460023724,14.26406308965709,3.6871977751756466
WcGAN (SYN)-RF,7,8,5.571437365511165,3.9597002662501244,15.679226198541308,3.0450548009367684
WcGAN (SYN)-RF,7,9,1.831543533053305,1.2950968522603594,1.677275856734691,1.2218142857142857
WcGAN (SYN)-RF,7,10,2.0777983792923522,1.5354474726807323,2.3575989413616485,1.1684374707259944
WcGAN (SYN)-RF,7,11,4.3496665848296425,3.0756787380335706,9.459799699591779,3.0666857142857045
WcGAN (SYN)-RF,7,12,4.498172414961556,3.1926977487106254,10.193318914621896,2.9898509367681427
WcGAN (SYN)-RF,7,13,3.4848584898215726,2.464167069628346,6.07211934704075,2.307707142857129
WcGAN (SYN)-RF,7,14,5.095585917678352,3.6747319428139633,13.503654851537284,3.5413254098360656
WcGAN (SYN)-RF,7,15,7.952737689102516,5.625484337028455,31.646074026152473,4.873589929742385
WcGAN (SYN)-RF,7,16,7.517617201633933,5.324419444162462,28.3494424173753,5.012209953161588
WcGAN-GP (SYN)-KNN,7,0,9.023103755838818,6.632839420806252,43.994558782201416,5.423325526932086
WcGAN-GP (SYN)-KNN,7,1,6.001586424660376,4.316714695358511,18.634025761124125,4.099953161592506
WcGAN-GP (SYN)-KNN,7,2,8.289463314401985,5.861535722010757,34.35760102040816,5.805
WcGAN-GP (SYN)-KNN,7,3,4.316572027545797,3.0932645966418297,9.568285864837742,3.0143676814988294
WcGAN-GP (SYN)-KNN,7,4,6.4442441224550215,4.723411074423437,22.310612177985966,4.163185011709605
